Symbol,Name,LastSale,MarketCap,,,,,,
YIN,Yintech Investment Holdings Limited,9.85,99977500,,,,,,
TZOO,Travelzoo,7.85,99789200,,,,,,
PYZ,PowerShares DWA Basic Materials Momentum Portfolio,64.1042,99361510,,,,,,
QQXT,First Trust NASDAQ-100 Ex-Technology Sector Index Fund,47.19,99099094.38,,,,,,
GFED,"Guaranty Federal Bancshares, Inc.",22.38,98959324.5,,,,,,
CFBI,"Community First Bancshares, Inc.",13.12,98901840,,,,,,
AFMD,Affimed N.V.,2.25,98861348.25,,,,,,
USAK,"USA Truck, Inc.",11.9,98732753,,,,,,
NVCN,Neovasc Inc.,1.25,98638360,,,,,,
WHLR,"Wheeler Real Estate Investment Trust, Inc.",11.34,98355142.62,,,,,,
MEIP,"MEI Pharma, Inc.",2.66,98257660.2,,,,,,
PNRG,PrimeEnergy Corporation,44.85,98194814.25,,,,,,
ESGE,iShares MSCI EM ESG Optimized ETF,70.12,98168000,,,,,,
EXFO,EXFO Inc,4.25,98042302.25,,,,,,
LSBK,"Lake Shore Bancorp, Inc.",15.98,97515105.56,,,,,,
GEMP,Gemphire Therapeutics Inc.,9.17,97504995.14,,,,,,
TANH,Tantech Holdings Ltd.,3.99,97004620.65,,,,,,
LIFE,"aTyr Pharma, Inc.",3.25,96561162.75,,,,,,
DGRS,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,32.73,96553500,,,,,,
TRNS,"Transcat, Inc.",13.5,96250032,,,,,,
ALDX,"Aldeyra Therapeutics, Inc.",6.35,96203617.6,,,,,,
GLMD,Galmed Pharmaceuticals Ltd.,7.83,96057343.8,,,,,,
ALIM,"Alimera Sciences, Inc.",1.39,95980339.56,,,,,,
HFBC,"HopFed Bancorp, Inc.",14.24,95659521.12,,,,,,
SYNL,Synalloy Corporation,10.95,95449978.35,,,,,,
PAVM,PAVmed Inc.,7.15,95318158.65,,,,,,
FCEL,"FuelCell Energy, Inc.",1.55,95302898.55,,,,,,
ARTX,Arotech Corporation,3.6,95139309.6,,,,,,
ZFGN,"Zafgen, Inc.",3.46,95094380.5,,,,,,
DWSN,Dawson Geophysical Company,4.38,95053279.56,,,,,,
DXLG,"Destination XL Group, Inc.",1.95,94877684.85,,,,,,
EDGW,"Edgewater Technology, Inc.",6.78,94514589.9,,,,,,
MSON,"MISONIX, Inc.",10.1,94507376.6,,,,,,
ASPU,Aspen Group Inc.,6.94,94469736.76,,,,,,
MFNC,Mackinac Financial Corporation,14.94,94046254.2,,,,,,
SEAC,"SeaChange International, Inc.",2.64,93684051.12,,,,,,
TATT,TAT Technologies Ltd.,10.6,93581506.4,,,,,,
NEWA,"Newater Technology, Inc.",8.82,93483180,,,,,,
PFMT,Performant Financial Corporation,1.84,93467679.68,,,,,,
MXPT,"MaxPoint Interactive, Inc.",13.8,93368854.2,,,,,,
FLGT,"Fulgent Genetics, Inc.",5.24,92960172.84,,,,,,
FRSH,"Papa Murphy&#39;s Holdings, Inc.",5.48,92880350.12,,,,,,
LGCY,Legacy Reserves LP,1.27,92557930.2,,,,,,
STLR,Stellar Acquisition III Inc.,10.22,92084008.94,,,,,,
KBWP,PowerShares KBW Property & Casualty Insurance Portfolio,57.44,91904000,,,,,,
ARLZ,Aralez Pharmaceuticals Inc.,1.39,91546448.06,,,,,,
APPS,"Digital Turbine, Inc.",1.37,91255304.07,,,,,,
BKSC,Bank of South Carolina Corp.,18.3001,91134662.7,,,,,,
OPHT,Ophthotech Corporation,2.52,90576055.08,,,,,,
VIRC,Virco Manufacturing Corporation,5.95,90319000.8,,,,,,
PSCI,PowerShares S&P SmallCap Industrials Portfolio,56.4294,90287040,,,,,,
EDAP,EDAP TMS S.A.,3.06,89787419.64,,,,,,
MLNK,"ModusLink Global Solutions, Inc",1.61,89442888.29,,,,,,
ALOT,"AstroNova, Inc.",13.25,89336349.5,,,,,,
RDHL,Redhill Biopharma Ltd.,8.57,89022777.54,,,,,,
STDY,SteadyMed Ltd.,3.35,88962774.2,,,,,,
AVNW,"Aviat Networks, Inc.",16.65,88543984.05,,,,,,
AIRG,"Airgain, Inc.",9.21,87902634.6,,,,,,
SNFCA,Security National Financial Corporation,5.55,87829332.75,,,,,,
MAMS,"MAM Software Group, Inc.",7.15,87725595.1,,,,,,
ZEAL,Zealand Pharma A/S,20.04,87675000,,,,,,
CWAY,"Coastway Bancorp, Inc.",19.9353,87564629.07,,,,,,
SVBI,Severn Bancorp Inc,7.2,87388855.2,,,,,,
TGA,Transglobe Energy Corp,1.21,87368496.49,,,,,,
PXI,PowerShares DWA Energy Momentum Portfolio,33.37,86762000,,,,,,
HWCC,Houston Wire & Cable Company,5.25,86558503.5,,,,,,
HCAP,Harvest Capital Credit Corporation,13.47,86405066.1,,,,,,
SSC,"Seven Stars Cloud Group, Inc.",1.39,86392877.11,,,,,,
EIGR,"Eiger BioPharmaceuticals, Inc.",10.3,86180409,,,,,,
KALV,"KalVista Pharmaceuticals, Inc.",8.87,86154682.54,,,,,,
SITO,"SITO Mobile, Ltd.",3.92,85874256.16,,,,,,
LPCN,Lipocine Inc.,4.14,85584183.12,,,,,,
CWBC,Community West Bancshares,10.45,85269272.55,,,,,,
SFBC,"Sound Financial Bancorp, Inc.",33.9,85090525.5,,,,,,
AXAR,Axar Acquisition Corp.,10,85061110,,,,,,
CLDC,China Lending Corporation,3.58,85056564.86,,,,,,
WBKC,"Wolverine Bancorp, Inc.",40.38,85039512.78,,,,,,
PERI,Perion Network Ltd,1.09,84529575.21,,,,,,
SNAK,"Inventure Foods, Inc.",4.27,84485938.18,,,,,,
INTX,"Intersections, Inc.",3.52,84258834.88,,,,,,
AMRB,American River Bankshares,13.13,83920657.6,,,,,,
JAKK,"JAKKS Pacific, Inc.",3.1,83661033,,,,,,
BYBK,"Bay Bancorp, Inc.",7.8,83567889.6,,,,,,
GEC,"Great Elm Capital Group, Inc. ",3.6,83519427.6,,,,,,
GURE,"Gulf Resources, Inc.",1.7839,83480897.15,,,,,,
RNDB,"Randolph Bancorp, Inc.",14.21,83392010.24,,,,,,
MARK,"Remark Holdings, Inc.",3.67,83137691.74,,,,,,
UTSI,UTStarcom Holdings Corp,2.27,82764656.27,,,,,,
PGLC,Pershing Gold Corporation,2.91,82680238.23,,,,,,
WILC,"G. Willi-Food International,  Ltd.",6.24,82623297.12,,,,,,
SOHO,Sotherly Hotels Inc.,5.98,82613909.3,,,,,,
ZYNE,"Zynerba Pharmaceuticals, Inc.",6.21,82327702.59,,,,,,
PBBI,"PB Bancorp, Inc.",10.5,82227274.5,,,,,,
SIEB,Siebert Financial Corp.,3.71,81935817.46,,,,,,
MATR,Mattersight Corporation,2.5,81872077.5,,,,,,
DWFI,SPDR Dorsey Wright Fixed Income Allocation ETF,25.78,81851500,,,,,,
CATS,"Catasys, Inc.",5.13,81511447.23,,,,,,
CTG,"Computer Task Group, Incorporated",5.16,81010916.4,,,,,,
RADA,RADA Electronic Industries Ltd.,2.77,80784127.65,,,,,,
ISHG,iShares 1-3 Year International Treasury Bond ETF,84.82,80579000,,,,,,
ARQL,"ArQule, Inc.",1.13,80423852.63,,,,,,
CRME,Cardiome Pharma Corporation,2.37,80108405.55,,,,,,
FVE,Five Star Senior Living Inc.,1.6,80088339.2,,,,,,
WBB,"Westbury Bancorp, Inc.",20.09,79919908.46,,,,,,
VERU,Veru Inc.,1.5,79812658.5,,,,,,
CZWI,"Citizens Community Bancorp, Inc.",13.59,79762047.48,,,,,,
SRTS,"Sensus Healthcare, Inc.",5.89,79448525.46,,,,,,
SRRA,"Sierra Oncology, Inc.",1.52,79448033.36,,,,,,
SBFG,"SB Financial Group, Inc.",16.5,79169755.5,,,,,,
SSFN,Stewardship Financial Corp,9.15,79080851.4,,,,,,
UCBA,United Community Bancorp,18.8,79072424,,,,,,
UG,"United-Guardian, Inc.",17.2035,79038366.92,,,,,,
ASV,"ASV Holdings, Inc.",8.04,78792000,,,,,,
SMED,Sharps Compliance Corp,4.92,78761387.04,,,,,,
PFIE,"Profire Energy, Inc.",1.62,78656258.52,,,,,,
BCLI,Brainstorm Cell Therapeutics Inc.,4.19,78620975.64,,,,,,
BCAC,Bison Capital Acquisition Corp.,9.85,78592529.45,,,,,,
TGEN,Tecogen Inc.,3.16,78099365.24,,,,,,
VRML,"Vermillion, Inc.",1.39,78068073.98,,,,,,
QCLN,First Trust NASDAQ Clean Edge Green Energy Index Fund,19.0218,77989418.04,,,,,,
ARKR,Ark Restaurants Corp.,22.7,77762958.7,,,,,,
UONEK,"Urban One, Inc. ",1.65,77700983.25,,,,,,
DRNA,"Dicerna Pharmaceuticals, Inc.",3.72,77541275.88,,,,,,
CYTR,CytRx Corporation,0.4665,77357735.7,,,,,,
NMRX,Numerex Corp.,3.93,77323253.04,,,,,,
IROQ,"IF Bancorp, Inc.",19.58,77153188.64,,,,,,
SSBI,Summit State Bank,12.8,77146880,,,,,,
KFFB,Kentucky First Federal Bancorp,9.135,77140644.53,,,,,,
SORL,"SORL Auto Parts, Inc.",3.99,77026634.79,,,,,,
TLF,"Tandy Leather Factory, Inc.",8.3,76948154.6,,,,,,
KEQU,Kewaunee Scientific Corporation,28.35,76936711.95,,,,,,
HMNF,"HMN Financial, Inc.",17.078,76808953.96,,,,,,
AEHR,Aehr Test Systems,3.58,76672899.38,,,,,,
GPIC,Gaming Partners International Corporation,9.65,76544707.1,,,,,,
NTIC,Northern Technologies International Corporation,16.85,76280253.3,,,,,,
AKTX,Akari Therapeutics Plc,6.49,76116777.33,,,,,,
NAII,"Natural Alternatives International, Inc.",10.95,75974954.4,,,,,,
RELL,"Richardson Electronics, Ltd.",5.8839,75602013.4,,,,,,
CGIX,"Cancer Genetics, Inc.",3.2,75406595.2,,,,,,
ATOM,Atomera Incorporated,6.2,75395949.4,,,,,,
IIN,IntriCon Corporation,11,75350187,,,,,,
OPNT,"Opiant Pharmaceuticals, Inc.",36.98,74943963.84,,,,,,
APEN,"Apollo Endosurgery, Inc.",4.34,74874977.66,,,,,,
RESN,Resonant Inc.,5.09,74817029.43,,,,,,
AGLE,"Aeglea BioTherapeutics, Inc.",4.54,74693260.4,,,,,,
TRCH,"Torchlight Energy Resources, Inc.",1.24,74662799.4,,,,,,
UONE,"Urban One, Inc. ",1.5818,74489342.61,,,,,,
FEIM,"Frequency Electronics, Inc.",8.49,74115000.18,,,,,,
PFBX,Peoples Financial Corporation,14.45,74030037.7,,,,,,
BLRX,BioLineRx Ltd.,1.06,73761802.36,,,,,,
AMSC,American Superconductor Corporation,3.83,73514578.81,,,,,,
CUI,"CUI Global, Inc.",3.5,73485706,,,,,,
AGTC,Applied Genetic Technologies Corporation,4.05,73238430.15,,,,,,
PFI,PowerShares DWA Financial Momentum Portfolio,31.836,73222800,,,,,,
KTCC,Key Tronic Corporation,6.8,73165824,,,,,,
ASRV,AmeriServ Financial Inc.,3.95,72872870.6,,,,,,
CEMI,"Chembio Diagnostics, Inc.",5.9,72623819.8,,,,,,
RVEN,"Reven Housing REIT, Inc.",6.74,72347328.5,,,,,,
PBIB,"Porter Bancorp, Inc.",11.53,72176231.92,,,,,,
FWP,Forward Pharma A/S,6.27,72006466.95,,,,,,
SMMT,Summit Therapeutics plc,15.2499,71819617.55,,,,,,
MAYS,"J. W. Mays, Inc.",35.5,71560190,,,,,,
DLHC,DLH Holdings Corp.,6.16,71454620.16,,,,,,
MACQ,"M I Acquisitions, Inc.",10.12,71434479.16,,,,,,
DRAD,Digirad Corporation,3.55,70921843.2,,,,,,
CVV,CVD Equipment Corporation,11.1,70907332.8,,,,,,
MGYR,"Magyar Bancorp, Inc.",12.1743,70863508.03,,,,,,
INSG,Inseego Corp.,1.26,70805605.5,,,,,,
FBSS,"Fauquier Bankshares, Inc.",18.75,70615950,,,,,,
PRCP,"Perceptron, Inc.",7.4,69864132.6,,,,,,
DWTR,PowerShares DWA Tactical Sector Rotation Portfolio,26.34,69801026.34,,,,,,
NEON,Neonode Inc.,1.19,69727458.57,,,,,,
TACT,TransAct Technologies Incorporated,9.45,69589110.15,,,,,,
UBOH,"United Bancshares, Inc.",21.25,69424791.25,,,,,,
HPJ,Highpower International Inc,4.5,69114042,,,,,,
EBMT,"Eagle Bancorp Montana, Inc.",17.95,68414791.55,,,,,,
EYES,"Second Sight Medical Products, Inc.",1.2,68153372.4,,,,,,
SPHS,"Sophiris Bio, Inc.",2.26,68051205.78,,,,,,
FJP,First Trust Japan AlphaDEX Fund,54.42,68025108.84,,,,,,
CXRX,Concordia International Corp.,1.33,68021490.74,,,,,,
APDN,Applied DNA Sciences Inc,2.48,67895101.36,,,,,,
DAIO,Data I/O Corporation,8.3,67831675.3,,,,,,
NICK,"Nicholas Financial, Inc.",8.66,67757857.78,,,,,,
DXYN,"The Dixie Group, Inc.",4.2,67728948,,,,,,
CYRN,CYREN Ltd.,1.725,67594342.35,,,,,,
CODX,"Co-Diagnostics, Inc.",5.67,67574918.25,,,,,,
AAME,Atlantic American Corporation,3.3,67532595.9,,,,,,
FUSB,"First US Bancshares, Inc.",11.11,67470452.28,,,,,,
PSL,PowerShares DWA Consumer Staples Momentum Portfolio,61,67100000,,,,,,
WEBK,"Wellesley Bancorp, Inc.",26.845,66840076.94,,,,,,
NEPT,Neptune Technologies & Bioresources Inc,0.85,66789794.65,,,,,,
RMCF,"Rocky Mountain Chocolate Factory, Inc.",11.3672,66604653.4,,,,,,
EVLV,EVINE Live Inc.,1.02,66529151.16,,,,,,
AQB,"AquaBounty Technologies, Inc.",7.47,66446352.18,,,,,,
CRWS,"Crown Crafts, Inc.",6.6,66381242.4,,,,,,
EWZS,iShares MSCI Brazil Small-Cap ETF,17.24,66374000,,,,,,
CFRX,ContraFect Corporation,0.9,66290405.4,,,,,,
CLRO,"ClearOne, Inc.",7.75,66269498.25,,,,,,
TYHT,"Shineco, Inc.",3.15,66257326.8,,,,,,
PNBK,Patriot National Bancorp Inc.,16.95,66005469.6,,,,,,
RCMT,"RCM Technologies, Inc.",5.49,65933247.51,,,,,,
YOGA,"YogaWorks, Inc.",4.04,65484687.24,,,,,,
PBSK,"Poage Bankshares, Inc.",18.5,65156241.5,,,,,,
PBHC,"Pathfinder Bancorp, Inc.",15.28,65149336,,,,,,
EGAN,eGain Corporation,2.4,65053130.4,,,,,,
FNJN,"Finjan Holdings, Inc.",2.35,64536061.9,,,,,,
RSYS,RadiSys Corporation,1.65,64424604.75,,,,,,
LONE,Lonestar Resources US Inc.,2.95,64374944.25,,,,,,
SKIS,"Peak Resorts, Inc.",4.6,64319040,,,,,,
FSNN,"Fusion Telecommunications International, Inc.",2.85,64140290.25,,,,,,
DVCR,Diversicare Healthcare Services Inc.,9.9215,64081341.37,,,,,,
UBCP,"United Bancorp, Inc.",11.8,64077587.2,,,,,,
BOTJ,"Bank of the James Financial Group, Inc.",14.62,64012734.32,,,,,,
SMRT,"Stein Mart, Inc.",1.33,63734311.55,,,,,,
PATI,"Patriot Transportation Holding, Inc.",19.28,63697302.56,,,,,,
PPIH,"Perma-Pipe International Holdings, Inc.",8.35,63642355.65,,,,,,
ADRD,BLDRS Developed Markets 100 ADR Index Fund,22.6311,63367080,,,,,,
EGLT,Egalet Corporation,1.47,63281096.55,,,,,,
CASI,"CASI Pharmaceuticals, Inc.",1.05,63206402.7,,,,,,
LINK,"Interlink Electronics, Inc.",8.6,63093796.8,,,,,,
FLKS,"Flex Pharma, Inc.",3.51,63081074.16,,,,,,
LINC,Lincoln Educational Services Corporation,2.55,63033590.25,,,,,,
FORK,Fuling Global Inc.,4,63026000,,,,,,
BSQR,BSQUARE Corporation,5,63025425,,,,,,
ANCB,Anchor Bancorp,25.15,62994211,,,,,,
ICAD,icad inc.,3.79,62893829.62,,,,,,
INFI,"Infinity Pharmaceuticals, Inc.",1.24,62854994.88,,,,,,
HMTA,HomeTown Bankshares Corporation,10.85,62617248.75,,,,,,
BLFS,"BioLife Solutions, Inc.",4.73,62568657.58,,,,,,
JYNT,The Joint Corp.,4.74,62466279.6,,,,,,
EMCF,Emclaire Financial Corp,28.2168,62244680.66,,,,,,
LPTH,"LightPath Technologies, Inc.",2.58,62218591.14,,,,,,
PSCD,PowerShares S&P SmallCap Consumer Discretionary Portfolio,53.74,61801000,,,,,,
ADMA,ADMA Biologics Inc,3.55,61067966.2,,,,,,
INVE,"Identiv, Inc.",4.34,61056300.48,,,,,,
FYT,First Trust Small Cap Value AlphaDEX Fund,33.77,60786067.54,,,,,,
GALT,Galectin Therapeutics Inc.,1.73,60639449.65,,,,,,
ATXI,"Avenue Therapeutics, Inc.",6.03,60547278.24,,,,,,
CDNA,"CareDx, Inc.",2.68,60411670.24,,,,,,
WSTG,"Wayside Technology Group, Inc.",13.4,60350759.2,,,,,,
DGRE,WisdomTree Emerging Markets Quality Dividend Growth Fund,26.12,60076000,,,,,,
ECYT,"Endocyte, Inc.",1.4,59605621.6,,,,,,
RELY,"Real Industry, Inc. ",2,59601700,,,,,,
CZFC,Citizens First Corporation,23.42,59167749.34,,,,,,
ATAI,ATA Inc.,4.63,59040662.69,,,,,,
SAUC,"Diversified Restaurant Holdings, Inc.",2.21,58948370.91,,,,,,
EVOL,"Evolving Systems, Inc.",4.7,58860797.8,,,,,,
SCYX,"SCYNEXIS, Inc.",2.2,58789528.6,,,,,,
BYFC,Broadway Financial Corporation,2.14,58745608.66,,,,,,
GWGH,"GWG Holdings, Inc",10.149,58697299.7,,,,,,
HGSH,"China HGS Real Estate, Inc.",1.3,58565000,,,,,,
PPSI,"Pioneer Power Solutions, Inc.",6.7,58464501.5,,,,,,
INTG,The Intergroup Corporation,24.75,58442892.75,,,,,,
PMTS,CPI Card Group Inc.,1.05,58371625.2,,,,,,
XENE,Xenon Pharmaceuticals Inc.,3.225,58044904.5,,,,,,
RFEM,First Trust RiverFront Dynamic Emerging Markets ETF,67.98,57783135.96,,,,,,
CCUR,Concurrent Computer Corporation,5.86,57741867.46,,,,,,
FLL,"Full House Resorts, Inc.",2.52,57684873.96,,,,,,
WYIGU,JM Global Holding Company,10.3,57673696.4,,,,,,
PUI,PowerShares DWA Utilities Momentum Portfolio,28.8,57600000,,,,,,
WYIG,JM Global Holding Company,10.2,57113757.6,,,,,,
SVVC,"Firsthand Technology Value Fund, Inc.",7.6801,57068496.03,,,,,,
HLG,Hailiang Education Group Inc.,19.7,56893600,,,,,,
JXSB,Jacksonville Bancorp Inc.,31.2699,56688294.88,,,,,,
TCON,"TRACON Pharmaceuticals, Inc.",3.4,56630117.8,,,,,,
ESBK,Elmira Savings Bank NY (The),20.5,56496565,,,,,,
LFVN,Lifevantage Corporation,3.97,56485731.68,,,,,,
NIHD,"NII Holdings, Inc.",0.5604,56310830.11,,,,,,
LPTX,"LEAP THERAPEUTICS, INC.",5.99,56281560.8,,,,,,
NGHCP,National General Holdings Corp,25.57,56254000,,,,,,
GLADO,Gladstone Capital Corporation,25.5282,56162040,,,,,,
TRIL,Trillium Therapeutics Inc.,5.2,56133261.6,,,,,,
PLXP,PLx Pharma Inc.,6.45,56040134.85,,,,,,
CHMA,"Chiasma, Inc.",2.3,56027043.2,,,,,,
PSCC,PowerShares S&P SmallCap Consumer Staples Portfolio,69.46,55568000,,,,,,
MFIN,Medallion Financial Corp.,2.28,55349389.44,,,,,,
ISSC,"Innovative Solutions and Support, Inc.",3.29,55216494.41,,,,,,
FCVT,First Trust SSI Strategic Convertible Securities ETF,28.29,55165556.58,,,,,,
HYZD,WisdomTree Interest Rate Hedged High Yield Bond Fund,23.9809,55156070,,,,,,
LRAD,LRAD Corporation,1.72,54911177.16,,,,,,
OIIM,O2Micro International Limited,1.64,54732526.88,,,,,,
XELB,"Xcel Brands, Inc",2.95,54489452.95,,,,,,
ICCH,"ICC Holdings, Inc.",17.13,54108188.4,,,,,,
ANDA,Andina Acquisition Corp. II,10.16,53949600,,,,,,
ZAIS,"ZAIS Group Holdings, Inc.",3.67,53878469.94,,,,,,
UNAM,Unico American Corporation,10.15,53867399.95,,,,,,
SNSS,"Sunesis Pharmaceuticals, Inc.",2.29,53845214.26,,,,,,
OTIV,On Track Innovations Ltd,1.3,53455191.4,,,,,,
CNFR,"Conifer Holdings, Inc.",7,53431483,,,,,,
AZRX,"AzurRx BioPharma, Inc.",4.74,53241794.04,,,,,,
MBRX,"Moleculin Biotech, Inc.",2.61,52883569.44,,,,,,
JSYN,Jensyn Acquistion Corp.,10.22,52832290,,,,,,
HFBL,"Home Federal Bancorp, Inc. of Louisiana",26.665,52078504.89,,,,,,
OTTW,"Ottawa Bancorp, Inc.",14.99,51976355.98,,,,,,
MTGEP,MTGE Investment Corp.,25.8931,51786200,,,,,,
FTHI,First Trust High Income ETF,22.27,51759956.27,,,,,,
PTI,"Proteostasis Therapeutics, Inc.",2.06,51709903.7,,,,,,
TURN,180 Degree Capital Corp.,1.66,51661792.92,,,,,,
EEI,"Ecology and Environment, Inc.",12,51529224,,,,,,
CNIT,"China Information Technology, Inc.",1.28,51495883.52,,,,,,
EMCB,WisdomTree Emerging Markets Corporate Bond Fund,73.12,51184000,,,,,,
FIXD,First Trust TCW Opportunistic Fixed Income ETF,51.0904,51090502.18,,,,,,
FEMB,First Trust Emerging Markets Local Currency Bond ETF,44.28,50922088.56,,,,,,
FNK,First Trust Mid Cap Value AlphaDEX Fund,33.81,50715067.62,,,,,,
CPHC,Canterbury Park Holding Corporation,11.55,50674666.35,,,,,,
CHKE,Cherokee Inc.,3.625,50568822.5,,,,,,
EVOK,"Evoke Pharma, Inc.",3.28,50473706,,,,,,
POLA,"Polar Power, Inc.",4.94,50107200.52,,,,,,
MELR,"Melrose Bancorp, Inc.",19.25,50090020.75,,,,,,
UAE,iShares MSCI UAE Capped ETF,17.85,49980000,,,,,,
SHOS,"Sears Hometown and Outlet Stores, Inc.",2.2,49944690.4,,,,,,
CLIR,ClearSign Combustion Corporation,3.2,49932329.6,,,,,,
BWEN,"Broadwind Energy, Inc.",3.32,49920027.96,,,,,,
DCTH,"Delcath Systems, Inc.",0.0999,49853222.77,,,,,,
BHAC,Barington/Hilco Acquisition Corp.,10.4857,49808501.06,,,,,,
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,34.26,49677068.52,,,,,,
NAUH,"National American University Holdings, Inc.",2.05,49673695.55,,,,,,
PSDV,pSivida Corp.,1.26,49589818.74,,,,,,
EMIF,iShares S&P Emerging Markets Infrastructure Index Fund,34.0496,49371920,,,,,,
ASFI,"Asta Funding, Inc.",7.45,49347421.75,,,,,,
BCTF,"Bancorp 34, Inc.",14.3,49166117,,,,,,
LENS,Presbia PLC,2.86,49082893.86,,,,,,
CHNR,"China Natural Resources, Inc.",1.97,49074504.52,,,,,,
WAYN,Wayne Savings Bancshares Inc.,17.55,48821274.45,,,,,,
HEBT,"Hebron Technology Co., Ltd.",3.3,48494645.1,,,,,,
KMPH,"KemPharm, Inc.",3.3,48369519,,,,,,
OVAS,OvaScience Inc.,1.35,48176760.15,,,,,,
HBK,"Hamilton Bancorp, Inc.",14.1,48096157.5,,,,,,
OMNT,"Ominto, Inc.",2.66,47988504.06,,,,,,
HSGX,Histogenics Corporation,2.13,47904950.31,,,,,,
PSCU,PowerShares S&P SmallCap Utilities Portfolio,53.14,47826000,,,,,,
LOAN,"Manhattan Bridge Capital, Inc",5.9,47801410.6,,,,,,
PIH,"1347 Property Insurance Holdings, Inc.",8,47654128,,,,,,
MNDO,MIND C.T.I. Ltd.,2.47,47649802.46,,,,,,
JRJC,China Finance Online Co. Limited,2.245,47638004.25,,,,,,
NTWK,NetSol Technologies Inc.,4.25,47312483.25,,,,,,
OBCI,"Ocean Bio-Chem, Inc.",5.08,46877442.44,,,,,,
PESI,"Perma-Fix Environmental Services, Inc.",4,46855712,,,,,,
GNMX,"Aevi Genomic Medicine, Inc.",1.26,46758654.18,,,,,,
JNP,"Juniper Pharmaceuticals, Inc.",4.3,46629685.9,,,,,,
WSTL,"Westell Technologies, Inc.",3.01,46622678.62,,,,,,
DTYS,iPath US Treasury 10-year Bear ETN,15.4901,46176282.41,,,,,,
SKOR,FlexShares Credit-Scored US Corporate Bond Index Fund,51.16,46044051.16,,,,,,
CCCR,"China Commercial Credit, Inc.",2.55,45946993.95,,,,,,
FCSC,Fibrocell Science Inc,3.12,45917557.92,,,,,,
HSON,"Hudson Global, Inc.",1.45,45516690.45,,,,,,
SPRT,"support.com, Inc.",2.42,45267455.2,,,,,,
WLB,Westmoreland Coal Company,2.41,45168564.63,,,,,,
IMI,"Intermolecular, Inc.",0.91,45099327.91,,,,,,
CUBA,"The Herzfeld Caribbean Basin Fund, Inc.",7.34,45021057.06,,,,,,
VBFC,Village Bank and Trust Financial Corp.,31.3,44830520.5,,,,,,
EDUC,Educational Development Corporation,10.95,44800107.3,,,,,,
BBOX,Black Box Corporation,2.95,44656238.6,,,,,,
AAPC,Atlantic Alliance Partnership Corp.,12.11,44652391.63,,,,,,
LUNA,Luna Innovations Incorporated,1.58,44597768.88,,,,,,
VVPR,VivoPower International PLC,3.27,44332619.52,,,,,,
QAT,iShares MSCI Qatar Capped ETF,15.78,44184000,,,,,,
PSCM,PowerShares S&P SmallCap Materials Portfolio,46.33,44013500,,,,,,
OHRP,"Ohr Pharmaceuticals, Inc.",0.7761,43625689.27,,,,,,
ARCW,"ARC Group Worldwide, Inc.",2.4,43611902.4,,,,,,
CFBK,Central Federal Corporation,2.67,43490500.59,,,,,,
BRQS,"Borqs Technologies, Inc. ",6.155,43487407.75,,,,,,
ONS,"Oncobiologics, Inc.",1.76,43430402.4,,,,,,
BIS,ProShares UltraShort Nasdaq Biotechnology,20.58,42909258.84,,,,,,
NLST,"Netlist, Inc.",0.69,42724555.74,,,,,,
IRCP,IRSA Propiedades Comerciales S.A.,57.4999,42656300.82,,,,,,
SHIP,Seanergy Maritime Holdings Corp,1.15,42526247.9,,,,,,
HUNT,Hunter Maritime Acquisition Corp.,9.84,42435000,,,,,,
MIND,"Mitcham Industries, Inc.",3.51,42433579.89,,,,,,
DSWL,"Deswell Industries, Inc.",2.67,42413588.13,,,,,,
KONA,"Kona Grill, Inc.",4.15,41923412.05,,,,,,
BIOL,"Biolase, Inc.",0.55,41787228.45,,,,,,
SYMX,"Synthesis Energy Systems, Inc.",0.4779,41768460,,,,,,
HQCL,"Hanwha Q CELLS Co., Ltd. ",7.55,41536513.75,,,,,,
RLJE,"RLJ Entertainment, Inc.",3.0486,41336589.31,,,,,,
NVIV,InVivo Therapeutics Holdings Corp.,1.2,41047634.4,,,,,,
BEBE,"bebe stores, inc.",5.07,41038613.07,,,,,,
NTRP,"Neurotrope, Inc.",5.18,40900549.62,,,,,,
APWC,Asia Pacific Wire & Cable Corporation Limited,2.945,40698925.21,,,,,,
CBAK,"CBAK Energy Technology, Inc.",1.55,40646141.35,,,,,,
BBP,Virtus LifeSci Biotech Products ETF,40.5591,40559262.24,,,,,,
ALT,"Altimmune, Inc.",2.6,40523958.8,,,,,,
CJJD,"China Jo-Jo Drugstores, Inc.",1.605,40469558.19,,,,,,
SPCB,"SuperCom, Ltd.",2.7,40333515.3,,,,,,
PULM,"Pulmatrix, Inc.",2,40248822,,,,,,
MTEX,"Mannatech, Incorporated",14.8,40128305.6,,,,,,
SEED,Origin Agritech Limited,1.71,40094491.41,,,,,,
CSPI,CSP Inc.,10.1651,39883613.55,,,,,,
EKSO,"Ekso Bionics Holdings, Inc.",1.19,39766166.93,,,,,,
RWLK,ReWalk Robotics Ltd,1.825,39688579.78,,,,,,
BIOC,"Biocept, Inc.",1.31,39632403.33,,,,,,
ZSAN,Zosano Pharma Corporation,1.01,39622397.97,,,,,,
XPLR,Xplore Technologies Corp,3.59,39508632.1,,,,,,
WVVI,"Willamette Valley Vineyards, Inc.",7.8749,39222270.31,,,,,,
